TransactionID,Dairy,Pulses,Veg n Fruits
100775,Flavored Milk,Rice,Fruits
100776,Milk,Dal,Vegetables
100777,Cheese,Dal,Vegetables
100778,Flavored Milk,Rice,Vegetables
100779,Butter,Rajma,Fruits
100780,Cheese,Dal,Vegetables
100781,Flavored Milk,Rice,Vegetables
100782,Cheese,Dal,Vegetables
100783,Butter,Rajma,Fruits
100784,Flavored Milk,Rice,Vegetables
100785,Cheese,Dal,Fruits
100786,Milk,Rice,Fruits
100787,Flavored Milk,Dal,Fruits
100788,Butter,Dal,Vegetables
100789,Milk,Rajma,Fruits
100790,Flavored Milk,Rajma,Vegetables
100791,Flavored Milk,Dal,Fruits
100792,Milk,Rice,Vegetables
100793,Flavored Milk,Rajma,Vegetables
100794,Butter,Rice,Vegetables
100795,Butter,Rajma,Vegetables
100796,Butter,Rajma,Vegetables
100797,Cheese,Rajma,Vegetables
100798,Flavored Milk,Rice,Fruits
100799,Milk,Rice,Fruits
100800,Cheese,Rice,Fruits
100801,Butter,Rajma,Fruits
100802,Butter,Rice,Vegetables
100803,Flavored Milk,Rajma,Fruits
100804,Milk,Rajma,Vegetables
100805,Butter,Dal,Vegetables
100806,Cheese,Rice,Vegetables
100807,Milk,Rice,Vegetables
100808,Butter,Rajma,Fruits
100809,Butter,Dal,Fruits
100810,Milk,Rajma,Fruits
100811,Butter,Rajma,Vegetables
100812,Butter,Rajma,Vegetables
100813,Cheese,Dal,Vegetables
100814,Cheese,Dal,Vegetables
100815,Butter,Dal,Vegetables
100816,Flavored Milk,Rajma,Vegetables
100817,Milk,Rice,Fruits
100818,Butter,Rajma,Fruits
100819,Milk,Rice,Fruits
100820,Butter,Rajma,Fruits
100821,Milk,Rice,Fruits
100822,Flavored Milk,Rice,Vegetables
100823,Milk,Rajma,Fruits
100824,Butter,Rajma,Fruits
100825,Butter,Dal,Vegetables
100826,Flavored Milk,Rice,Vegetables
100827,Butter,Rice,Vegetables
100828,Flavored Milk,Dal,Fruits
100829,Milk,Rajma,Vegetables
100830,Cheese,Rajma,Fruits
100831,Butter,Rajma,Fruits
100832,Flavored Milk,Rice,Vegetables
100833,Milk,Rajma,Vegetables
100834,Milk,Rice,Fruits
100835,Milk,Rajma,Vegetables
100836,Flavored Milk,Dal,Vegetables
100837,Cheese,Rajma,Fruits
100838,Milk,Rajma,Fruits
100839,Cheese,Rajma,Vegetables
100840,Flavored Milk,Dal,Vegetables
100841,Flavored Milk,Dal,Vegetables
100842,Cheese,Rajma,Vegetables
100843,Flavored Milk,Rajma,Fruits
100844,Cheese,Dal,Vegetables
100845,Butter,Rice,Vegetables
100846,Milk,Dal,Fruits
100847,Milk,Rice,Vegetables
100848,Cheese,Rice,Vegetables
100849,Cheese,Rice,Fruits
100850,Milk,Rajma,Fruits
100851,Milk,Dal,Vegetables
100852,Flavored Milk,Dal,Vegetables
100853,Flavored Milk,Rajma,Vegetables
100854,Butter,Dal,Vegetables
100855,Milk,Dal,Fruits
100856,Flavored Milk,Rice,Vegetables
100857,Flavored Milk,Dal,Vegetables
100858,Cheese,Rice,Vegetables
100859,Butter,Dal,Vegetables
100860,Cheese,Rajma,Vegetables
100861,Milk,Dal,Fruits
100862,Milk,Rajma,Vegetables
100863,Butter,Rajma,Fruits
100864,Milk,Rice,Fruits
100865,Butter,Rajma,Fruits
100866,Milk,Rice,Fruits
100867,Milk,Rice,Vegetables
100868,Cheese,Rajma,Vegetables
100869,Milk,Dal,Fruits
100870,Cheese,Rice,Vegetables
100871,Milk,Rajma,Vegetables
100872,Cheese,Rajma,Vegetables
100873,Butter,Rajma,Fruits
100874,Cheese,Rice,Vegetables
100875,Milk,Rajma,Fruits
100876,Flavored Milk,Dal,Fruits
100877,Butter,Rice,Fruits
100878,Flavored Milk,Rajma,Vegetables
100879,Butter,Dal,Vegetables
100880,Flavored Milk,Dal,Vegetables
100881,Flavored Milk,Dal,Vegetables
100882,Butter,Rice,Fruits
100883,Cheese,Dal,Fruits
100884,Butter,Rice,Vegetables
100885,Flavored Milk,Rice,Fruits
100886,Milk,Rice,Fruits
100887,Cheese,Dal,Vegetables
100888,Butter,Rajma,Vegetables
100889,Cheese,Rice,Vegetables
100890,Milk,Rajma,Fruits
100891,Butter,Dal,Vegetables
100892,Butter,Rajma,Fruits
100893,Milk,Dal,Vegetables
100894,Flavored Milk,Dal,Fruits
100895,Butter,Rajma,Fruits
100896,Flavored Milk,Rajma,Fruits
100897,Butter,Rajma,Fruits
100898,Cheese,Dal,Vegetables
100899,Milk,Rice,Fruits
100900,Butter,Dal,Vegetables
100901,Milk,Rajma,Vegetables
100902,Milk,Rajma,Vegetables
100903,Flavored Milk,Dal,Fruits
100904,Flavored Milk,Dal,Vegetables
100905,Flavored Milk,Rajma,Fruits
100906,Flavored Milk,Rice,Vegetables
100907,Butter,Rajma,Fruits
100908,Milk,Rajma,Vegetables
100909,Cheese,Rajma,Vegetables
100910,Cheese,Rice,Vegetables
100911,Flavored Milk,Rajma,Fruits
100912,Milk,Rajma,Vegetables
100913,Butter,Rice,Vegetables
100914,Milk,Rice,Fruits
100915,Milk,Rice,Vegetables
100916,Butter,Rajma,Vegetables
100917,Butter,Dal,Fruits
100918,Flavored Milk,Rajma,Vegetables
100919,Flavored Milk,Rajma,Fruits
100920,Milk,Rajma,Fruits
100921,Butter,Rice,Fruits
100922,Cheese,Dal,Vegetables
100923,Butter,Rajma,Vegetables
100924,Cheese,Rajma,Fruits
100925,Cheese,Rajma,Vegetables
100926,Butter,Rajma,Fruits
100927,Flavored Milk,Dal,Fruits
100928,Butter,Dal,Vegetables
100929,Milk,Rajma,Fruits
100930,Milk,Rajma,Vegetables
100931,Flavored Milk,Rice,Vegetables
100932,Milk,Rice,Fruits
100933,Flavored Milk,Rice,Fruits
100934,Flavored Milk,Rice,Fruits
100935,Milk,Rice,Fruits
100936,Flavored Milk,Rajma,Vegetables
100937,Cheese,Rice,Vegetables
100938,Milk,Dal,Vegetables
100939,Flavored Milk,Rajma,Vegetables
100940,Cheese,Rajma,Fruits
100941,Cheese,Rajma,Fruits
100942,Butter,Dal,Fruits
100943,Cheese,Dal,Vegetables
100944,Butter,Rajma,Vegetables
100945,Flavored Milk,Dal,Vegetables
100946,Milk,Rajma,Fruits
100947,Milk,Rajma,Vegetables
100948,Milk,Rice,Fruits
100949,Butter,Dal,Vegetables
100950,Cheese,Rice,Vegetables
100951,Butter,Dal,Vegetables
100952,Milk,Rice,Vegetables
100953,Milk,Rice,Fruits
100954,Butter,Dal,Fruits
100955,Butter,Dal,Fruits
100956,Flavored Milk,Rajma,Fruits
100957,Butter,Rice,Vegetables
100958,Flavored Milk,Rajma,Fruits
100959,Milk,Rice,Vegetables
100960,Butter,Rajma,Fruits
100961,Milk,Rajma,Vegetables
100962,Cheese,Rajma,Fruits
100963,Milk,Dal,Vegetables
100964,Cheese,Dal,Fruits
100965,Butter,Rice,Vegetables
100966,Flavored Milk,Rajma,Vegetables
100967,Cheese,Dal,Vegetables
100968,Milk,Dal,Vegetables
100969,Flavored Milk,Rajma,Fruits
100970,Butter,Rice,Vegetables
100971,Cheese,Rajma,Vegetables
100972,Butter,Dal,Vegetables
100973,Cheese,Rajma,Fruits
100974,Milk,Rajma,Fruits
100975,Flavored Milk,Dal,Fruits
100976,Cheese,Rajma,Vegetables
100977,Milk,Rice,Fruits
100978,Flavored Milk,Dal,Fruits
100979,Cheese,Dal,Fruits
100980,Butter,Rajma,Fruits
100981,Cheese,Rajma,Vegetables
100982,Flavored Milk,Dal,Fruits
100983,Milk,Rajma,Vegetables
100984,Butter,Rajma,Fruits
100985,Milk,Rajma,Vegetables
100986,Cheese,Rice,Fruits
100987,Milk,Dal,Vegetables
100988,Butter,Rice,Vegetables
100989,Flavored Milk,Rajma,Vegetables
100990,Milk,Dal,Fruits
100991,Butter,Rice,Vegetables
100992,Flavored Milk,Rice,Fruits
100993,Milk,Dal,Vegetables
100994,Flavored Milk,Dal,Vegetables
100995,Milk,Rajma,Vegetables
100996,Cheese,Dal,Fruits
100997,Cheese,Rajma,Fruits
100998,Cheese,Rice,Vegetables
100999,Cheese,Dal,Fruits
101000,Cheese,Rajma,Vegetables
101001,Cheese,Rajma,Vegetables
101002,Butter,Dal,Fruits
101003,Cheese,Dal,Vegetables
101004,Milk,Dal,Fruits
101005,Milk,Dal,Vegetables
101006,Flavored Milk,Rice,Fruits
101007,Flavored Milk,Dal,Fruits
101008,Butter,Rice,Fruits
101009,Milk,Rice,Fruits
101010,Butter,Rice,Vegetables
101011,Butter,Rajma,Vegetables
101012,Milk,Dal,Vegetables
101013,Milk,Rajma,Fruits
101014,Cheese,Rice,Vegetables
101015,Flavored Milk,Rajma,Fruits
101016,Cheese,Dal,Vegetables
101017,Flavored Milk,Rice,Fruits
101018,Milk,Rice,Fruits
101019,Cheese,Rajma,Vegetables
101020,Butter,Rajma,Vegetables
101021,Butter,Rice,Vegetables
101022,Cheese,Dal,Vegetables
101023,Butter,Rajma,Vegetables
101024,Milk,Rice,Vegetables
101025,Flavored Milk,Dal,Vegetables
101026,Cheese,Rajma,Vegetables
101027,Butter,Rajma,Fruits
101028,Milk,Rice,Vegetables
101029,Cheese,Rice,Fruits
101030,Milk,Rajma,Fruits
101031,Flavored Milk,Rice,Fruits
101032,Flavored Milk,Dal,Vegetables
101033,Cheese,Dal,Fruits
101034,Flavored Milk,Dal,Vegetables
101035,Cheese,Dal,Vegetables
101036,Milk,Dal,Vegetables
101037,Flavored Milk,Rice,Fruits
101038,Butter,Dal,Vegetables
101039,Flavored Milk,Rajma,Fruits
101040,Flavored Milk,Rice,Vegetables
101041,Butter,Dal,Vegetables
101042,Butter,Rice,Vegetables
101043,Cheese,Rice,Fruits
101044,Flavored Milk,Rice,Fruits
101045,Flavored Milk,Rajma,Vegetables
101046,Flavored Milk,Rajma,Vegetables
101047,Flavored Milk,Rice,Vegetables
101048,Cheese,Rice,Fruits
101049,Cheese,Dal,Fruits
101050,Butter,Dal,Fruits
101051,Milk,Rice,Fruits
101052,Milk,Dal,Vegetables
101053,Cheese,Rajma,Fruits
101054,Cheese,Rajma,Fruits
101055,Flavored Milk,Rice,Fruits
101056,Milk,Rice,Fruits
101057,Butter,Dal,Vegetables
101058,Cheese,Rajma,Vegetables
101059,Cheese,Rajma,Vegetables
101060,Milk,Rajma,Vegetables
101061,Butter,Dal,Fruits
101062,Milk,Rice,Fruits
101063,Butter,Dal,Fruits
101064,Butter,Dal,Vegetables
101065,Flavored Milk,Rice,Fruits
101066,Milk,Dal,Fruits
101067,Butter,Dal,Fruits
101068,Butter,Dal,Fruits
101069,Cheese,Rice,Fruits
101070,Milk,Rajma,Fruits
101071,Cheese,Rajma,Fruits
101072,Cheese,Rajma,Vegetables
101073,Butter,Dal,Vegetables
101074,Butter,Rajma,Vegetables
101075,Milk,Dal,Fruits
101076,Flavored Milk,Rajma,Vegetables
101077,Butter,Rice,Fruits
101078,Butter,Dal,Vegetables
101079,Milk,Rajma,Fruits
101080,Flavored Milk,Rajma,Vegetables
101081,Milk,Dal,Fruits
101082,Butter,Dal,Vegetables
101083,Flavored Milk,Rice,Fruits
101084,Milk,Dal,Vegetables
101085,Cheese,Dal,Fruits
101086,Flavored Milk,Dal,Vegetables
101087,Milk,Rajma,Vegetables
101088,Flavored Milk,Dal,Vegetables
101089,Milk,Rajma,Vegetables
101090,Milk,Rice,Vegetables
101091,Butter,Rajma,Vegetables
101092,Cheese,Rice,Vegetables
101093,Cheese,Rajma,Fruits
101094,Milk,Dal,Vegetables
101095,Cheese,Rajma,Fruits
101096,Flavored Milk,Dal,Vegetables
101097,Butter,Dal,Vegetables
101098,Butter,Rice,Vegetables
101099,Cheese,Dal,Fruits
101100,Milk,Rice,Fruits
101101,Cheese,Rajma,Fruits
101102,Butter,Rajma,Vegetables
101103,Flavored Milk,Dal,Vegetables
101104,Butter,Dal,Vegetables
101105,Butter,Dal,Vegetables
101106,Butter,Rice,Fruits
101107,Cheese,Dal,Fruits
101108,Butter,Dal,Vegetables
101109,Butter,Dal,Fruits
101110,Flavored Milk,Dal,Fruits
101111,Milk,Rajma,Fruits
101112,Flavored Milk,Dal,Fruits
101113,Cheese,Rajma,Fruits
101114,Cheese,Dal,Fruits
101115,Flavored Milk,Rice,Fruits
101116,Flavored Milk,Dal,Vegetables
101117,Flavored Milk,Rice,Vegetables
101118,Milk,Rajma,Fruits
101119,Flavored Milk,Dal,Vegetables
101120,Butter,Rajma,Fruits
101121,Milk,Dal,Vegetables
101122,Flavored Milk,Rajma,Vegetables
101123,Butter,Rajma,Vegetables
101124,Milk,Rajma,Fruits
101125,Butter,Rice,Fruits
101126,Cheese,Rice,Vegetables
101127,Flavored Milk,Rajma,Vegetables
101128,Milk,Dal,Vegetables
101129,Flavored Milk,Dal,Fruits
101130,Butter,Rice,Vegetables
101131,Butter,Rice,Vegetables
101132,Cheese,Rajma,Vegetables
101133,Cheese,Rice,Fruits
101134,Cheese,Rajma,Vegetables
101135,Milk,Rajma,Vegetables
101136,Flavored Milk,Rice,Fruits
101137,Cheese,Dal,Vegetables
101138,Cheese,Rice,Vegetables
101139,Butter,Rice,Fruits
101140,Flavored Milk,Rice,Vegetables
101141,Milk,Rajma,Fruits
101142,Milk,Dal,Fruits
101143,Milk,Rice,Fruits
101144,Butter,Rajma,Vegetables
101145,Butter,Dal,Fruits
101146,Cheese,Dal,Vegetables
101147,Butter,Rajma,Vegetables
101148,Flavored Milk,Rajma,Fruits
101149,Milk,Rajma,Vegetables
101150,Butter,Dal,Fruits
101151,Cheese,Dal,Fruits
101152,Milk,Rajma,Vegetables
101153,Flavored Milk,Dal,Fruits
101154,Milk,Rice,Vegetables
101155,Cheese,Dal,Vegetables
101156,Butter,Rice,Fruits
101157,Flavored Milk,Rajma,Vegetables
101158,Milk,Rice,Fruits
101159,Milk,Dal,Vegetables
101160,Milk,Rajma,Vegetables
101161,Butter,Rajma,Fruits
101162,Flavored Milk,Rice,Fruits
101163,Flavored Milk,Rajma,Vegetables
101164,Milk,Rice,Vegetables
101165,Butter,Rajma,Vegetables
101166,Cheese,Rajma,Fruits
101167,Butter,Rice,Fruits
101168,Milk,Rice,Vegetables
101169,Milk,Rice,Vegetables
101170,Cheese,Rice,Vegetables
101171,Flavored Milk,Rice,Vegetables
101172,Cheese,Rice,Fruits
101173,Cheese,Rice,Vegetables
101174,Cheese,Rajma,Fruits
101175,Milk,Rajma,Fruits
101176,Butter,Rice,Vegetables
101177,Milk,Rice,Fruits
101178,Butter,Rajma,Vegetables
101179,Flavored Milk,Dal,Fruits
101180,Milk,Dal,Fruits
101181,Flavored Milk,Dal,Vegetables
101182,Butter,Rice,Fruits
101183,Flavored Milk,Dal,Vegetables
101184,Cheese,Dal,Fruits
101185,Milk,Rajma,Vegetables
101186,Flavored Milk,Dal,Vegetables
101187,Cheese,Rajma,Fruits
101188,Flavored Milk,Dal,Fruits
101189,Cheese,Dal,Vegetables
101190,Milk,Dal,Vegetables
101191,Cheese,Rajma,Fruits
101192,Cheese,Rajma,Fruits
101193,Butter,Dal,Fruits
101194,Butter,Dal,Fruits
101195,Flavored Milk,Rice,Vegetables
101196,Butter,Rajma,Vegetables
101197,Flavored Milk,Rajma,Vegetables
101198,Milk,Rajma,Fruits
101199,Flavored Milk,Dal,Vegetables
101200,Milk,Rajma,Vegetables
101201,Cheese,Dal,Fruits
101202,Milk,Rice,Vegetables
101203,Flavored Milk,Dal,Fruits
101204,Cheese,Rajma,Fruits
101205,Cheese,Rice,Fruits
101206,Butter,Rajma,Vegetables
101207,Butter,Rice,Vegetables
101208,Cheese,Dal,Vegetables
101209,Flavored Milk,Rajma,Vegetables
101210,Flavored Milk,Dal,Vegetables
101211,Milk,Rajma,Vegetables
101212,Flavored Milk,Rajma,Fruits
101213,Cheese,Dal,Fruits
101214,Milk,Rice,Fruits
101215,Cheese,Rajma,Fruits
101216,Cheese,Rajma,Vegetables
101217,Flavored Milk,Rajma,Vegetables
101218,Milk,Rice,Fruits
101219,Milk,Dal,Vegetables
101220,Butter,Rice,Fruits
101221,Cheese,Dal,Fruits
101222,Flavored Milk,Rajma,Vegetables
101223,Cheese,Rice,Fruits
101224,Cheese,Rice,Vegetables
101225,Butter,Rajma,Fruits
101226,Flavored Milk,Dal,Vegetables
101227,Cheese,Dal,Fruits
101228,Butter,Dal,Fruits
101229,Flavored Milk,Rice,Vegetables
101230,Butter,Rice,Fruits
101231,Butter,Rice,Vegetables
101232,Cheese,Dal,Vegetables
101233,Butter,Dal,Vegetables
101234,Cheese,Dal,Vegetables
101235,Milk,Rajma,Fruits
101236,Milk,Dal,Fruits
101237,Milk,Rajma,Vegetables
101238,Butter,Rice,Vegetables
101239,Cheese,Dal,Fruits
101240,Milk,Rajma,Fruits
101241,Flavored Milk,Rajma,Fruits
101242,Cheese,Rajma,Vegetables
101243,Milk,Rice,Vegetables
101244,Milk,Rice,Vegetables
101245,Milk,Rice,Fruits
101246,Cheese,Dal,Fruits
101247,Milk,Rajma,Fruits
101248,Butter,Rice,Fruits
101249,Cheese,Rice,Fruits
101250,Butter,Rajma,Fruits
101251,Butter,Dal,Vegetables
101252,Cheese,Rajma,Fruits
101253,Milk,Rice,Fruits
101254,Milk,Rice,Fruits
101255,Milk,Rajma,Fruits
101256,Flavored Milk,Rajma,Fruits
101257,Cheese,Dal,Vegetables
101258,Butter,Dal,Vegetables
101259,Milk,Rajma,Vegetables
101260,Butter,Rajma,Vegetables
101261,Milk,Rajma,Fruits
101262,Milk,Rajma,Vegetables
101263,Milk,Dal,Vegetables
101264,Cheese,Rajma,Vegetables
101265,Cheese,Dal,Vegetables
101266,Milk,Dal,Fruits
101267,Butter,Rajma,Fruits
101268,Flavored Milk,Rice,Fruits
101269,Cheese,Dal,Fruits
101270,Butter,Dal,Fruits
101271,Butter,Rice,Vegetables
101272,Butter,Rajma,Fruits
101273,Cheese,Rajma,Vegetables
101274,Cheese,Rice,Fruits
101275,Butter,Rajma,Fruits
101276,Flavored Milk,Rice,Fruits
101277,Cheese,Dal,Fruits
101278,Cheese,Dal,Vegetables
101279,Flavored Milk,Rajma,Fruits
101280,Milk,Rajma,Vegetables
101281,Flavored Milk,Rajma,Vegetables
101282,Flavored Milk,Rice,Fruits
101283,Flavored Milk,Rice,Vegetables
101284,Butter,Rice,Vegetables
101285,Flavored Milk,Dal,Vegetables
101286,Flavored Milk,Rajma,Fruits
101287,Flavored Milk,Rice,Vegetables
101288,Butter,Rajma,Vegetables
101289,Cheese,Rice,Vegetables
101290,Butter,Rice,Vegetables
101291,Cheese,Rice,Vegetables
101292,Cheese,Rajma,Fruits
101293,Flavored Milk,Rice,Fruits
101294,Flavored Milk,Dal,Fruits
101295,Milk,Rajma,Vegetables
101296,Milk,Rice,Fruits
101297,Cheese,Rice,Vegetables
101298,Cheese,Dal,Fruits
101299,Butter,Rajma,Vegetables
101300,Cheese,Rajma,Fruits
101301,Flavored Milk,Rice,Vegetables
101302,Milk,Rice,Fruits
101303,Butter,Rajma,Vegetables
101304,Butter,Rice,Fruits
101305,Flavored Milk,Rice,Vegetables
101306,Flavored Milk,Rice,Vegetables
101307,Cheese,Rajma,Vegetables
101308,Milk,Rajma,Vegetables
101309,Cheese,Dal,Fruits
101310,Flavored Milk,Dal,Vegetables
101311,Flavored Milk,Rice,Vegetables
101312,Milk,Rice,Vegetables
101313,Milk,Dal,Vegetables
101314,Cheese,Rajma,Fruits
101315,Butter,Rajma,Fruits
101316,Milk,Rajma,Fruits
101317,Milk,Dal,Vegetables
101318,Butter,Rajma,Fruits
101319,Cheese,Rice,Vegetables
101320,Cheese,Dal,Fruits
101321,Cheese,Dal,Fruits
101322,Cheese,Dal,Fruits
101323,Milk,Rajma,Vegetables
101324,Butter,Dal,Fruits
101325,Milk,Rajma,Fruits
101326,Milk,Rice,Fruits
101327,Cheese,Dal,Fruits
101328,Cheese,Dal,Fruits
101329,Cheese,Rajma,Fruits
101330,Cheese,Rajma,Fruits
101331,Butter,Dal,Fruits
101332,Butter,Rice,Fruits
101333,Butter,Dal,Fruits
101334,Flavored Milk,Rice,Fruits
101335,Flavored Milk,Rajma,Vegetables
101336,Butter,Rice,Fruits
101337,Cheese,Rice,Fruits
101338,Butter,Dal,Vegetables
101339,Milk,Rice,Vegetables
101340,Cheese,Rajma,Fruits
101341,Milk,Rice,Vegetables
101342,Butter,Rice,Fruits
101343,Milk,Rice,Vegetables
101344,Flavored Milk,Rajma,Fruits
101345,Milk,Dal,Vegetables
101346,Cheese,Rajma,Fruits
101347,Flavored Milk,Rice,Fruits
101348,Flavored Milk,Rice,Vegetables
101349,Milk,Rice,Vegetables
101350,Cheese,Dal,Vegetables
101351,Butter,Rice,Fruits
101352,Cheese,Rajma,Vegetables
101353,Cheese,Rajma,Fruits
101354,Flavored Milk,Dal,Vegetables
101355,Butter,Rice,Fruits
101356,Flavored Milk,Dal,Vegetables
101357,Butter,Rice,Fruits
101358,Cheese,Rajma,Vegetables
101359,Milk,Dal,Fruits
101360,Flavored Milk,Rajma,Vegetables
101361,Cheese,Rice,Fruits
101362,Butter,Rice,Fruits
101363,Butter,Dal,Vegetables
101364,Flavored Milk,Rice,Fruits
101365,Flavored Milk,Rajma,Fruits
101366,Butter,Rice,Vegetables
101367,Milk,Rice,Fruits
101368,Cheese,Rajma,Fruits
101369,Cheese,Rice,Vegetables
101370,Flavored Milk,Rice,Fruits
101371,Milk,Rice,Vegetables
101372,Flavored Milk,Dal,Vegetables
101373,Flavored Milk,Dal,Fruits
101374,Milk,Dal,Fruits
101375,Flavored Milk,Dal,Fruits
101376,Milk,Rajma,Fruits
101377,Cheese,Dal,Fruits
101378,Flavored Milk,Rajma,Vegetables
101379,Cheese,Dal,Fruits
101380,Butter,Rice,Fruits
101381,Milk,Rajma,Fruits
101382,Flavored Milk,Rajma,Fruits
101383,Milk,Rice,Fruits
101384,Flavored Milk,Rajma,Vegetables
101385,Cheese,Rajma,Vegetables
101386,Milk,Rajma,Vegetables
101387,Butter,Rajma,Vegetables
101388,Flavored Milk,Rajma,Fruits
101389,Butter,Rice,Vegetables
101390,Butter,Rice,Vegetables
101391,Butter,Rajma,Fruits
101392,Milk,Dal,Fruits
101393,Milk,Dal,Vegetables
101394,Butter,Rajma,Vegetables
101395,Cheese,Dal,Vegetables
101396,Milk,Dal,Vegetables
101397,Milk,Rajma,Fruits
101398,Milk,Dal,Vegetables
101399,Butter,Dal,Vegetables
101400,Butter,Rice,Fruits
101401,Milk,Dal,Vegetables
101402,Butter,Rice,Fruits
101403,Milk,Rajma,Fruits
101404,Flavored Milk,Rajma,Vegetables
101405,Cheese,Rice,Fruits
101406,Butter,Rice,Fruits
101407,Butter,Rajma,Vegetables
101408,Cheese,Rice,Fruits
101409,Butter,Rice,Vegetables
101410,Flavored Milk,Rice,Vegetables
101411,Cheese,Rice,Fruits
101412,Flavored Milk,Rice,Fruits
101413,Butter,Rice,Fruits
101414,Butter,Rajma,Fruits
101415,Milk,Dal,Vegetables
101416,Cheese,Dal,Fruits
101417,Milk,Rice,Fruits
101418,Flavored Milk,Rice,Vegetables
101419,Butter,Dal,Vegetables
101420,Flavored Milk,Rajma,Fruits
101421,Butter,Dal,Vegetables
101422,Cheese,Rajma,Vegetables
101423,Butter,Dal,Fruits
101424,Flavored Milk,Rice,Vegetables
101425,Butter,Dal,Vegetables
101426,Cheese,Rajma,Vegetables
101427,Butter,Dal,Fruits
101428,Butter,Dal,Vegetables
101429,Flavored Milk,Rice,Vegetables
101430,Milk,Rajma,Fruits
101431,Flavored Milk,Rajma,Vegetables
101432,Flavored Milk,Rice,Fruits
101433,Butter,Dal,Vegetables
101434,Cheese,Rajma,Fruits
101435,Butter,Rice,Fruits
101436,Butter,Rajma,Vegetables
101437,Flavored Milk,Rice,Fruits
101438,Milk,Dal,Vegetables
101439,Cheese,Rice,Fruits
101440,Butter,Rajma,Vegetables
101441,Cheese,Rice,Fruits
101442,Cheese,Rice,Vegetables
101443,Butter,Rice,Vegetables
101444,Flavored Milk,Dal,Vegetables
101445,Butter,Rajma,Vegetables
101446,Butter,Rice,Vegetables
101447,Cheese,Rajma,Vegetables
101448,Cheese,Dal,Vegetables
101449,Milk,Dal,Fruits
101450,Cheese,Dal,Vegetables
101451,Milk,Rice,Fruits
101452,Butter,Dal,Vegetables
101453,Flavored Milk,Rice,Fruits
101454,Flavored Milk,Rice,Fruits
101455,Flavored Milk,Dal,Vegetables
101456,Flavored Milk,Dal,Vegetables
101457,Flavored Milk,Rice,Fruits
101458,Milk,Rajma,Fruits
101459,Cheese,Dal,Fruits
101460,Flavored Milk,Rajma,Vegetables
101461,Butter,Rice,Fruits
101462,Flavored Milk,Rajma,Fruits
101463,Flavored Milk,Rajma,Vegetables
101464,Milk,Rajma,Fruits
101465,Flavored Milk,Rice,Fruits
101466,Cheese,Rajma,Fruits
101467,Flavored Milk,Rajma,Fruits
101468,Milk,Rajma,Fruits
101469,Cheese,Rice,Vegetables
101470,Milk,Rajma,Fruits
101471,Flavored Milk,Rajma,Fruits
101472,Milk,Rajma,Fruits
101473,Butter,Dal,Fruits
101474,Milk,Rice,Vegetables
101475,Milk,Rajma,Fruits
101476,Flavored Milk,Rajma,Vegetables
101477,Butter,Rice,Fruits
101478,Flavored Milk,Dal,Fruits
101479,Flavored Milk,Dal,Fruits
101480,Flavored Milk,Rajma,Fruits
101481,Flavored Milk,Dal,Vegetables
101482,Milk,Rice,Fruits
101483,Milk,Rajma,Fruits
101484,Butter,Rice,Vegetables
101485,Milk,Dal,Vegetables
101486,Milk,Dal,Vegetables
101487,Flavored Milk,Rajma,Fruits
101488,Butter,Rajma,Vegetables
